text,source
"En cas de fièvre, de toux et de difficulté à respirer, demandez immédiatement l'avis d'un médecin. Commencez par téléphoner, si vous le pouvez, et suivez les instructions des autorités sanitaires locales.",organisation mondial de la santé
"Tenez-vous au courant des dernières informations auprès de sources fiables, telles que l'OMS ou les autorités sanitaires de votre région ou votre pays. Les autorités locales et nationales et les centres de santé publique sont les mieux placés pour donner des conseils sur ce que les gens de votre région doivent faire pour se protéger les uns les autres.",organisation mondial de la santé
"Le moyen le plus sûr de se saluer pour prévenir la COVID-19 est d’éviter les contacts physiques. On peut saluer d’un signe de la main ou de la tête, ou encore en s’inclinant.",organisation mondial de la santé
"Le fait de se laver les mains régulièrement protège mieux contre la COVID-19 que le port de gants en caoutchouc. Le virus peut se trouver sur les gants et il y a un risque de contamination si vous vous touchez le visage avec les gants.",organisation mondial de la santé
"Un responsable marocain a annoncé que son pays avait reçu, jeudi, le deuxième lot du vaccin britannique contre le coronavirus, AstraZeneca.",AA.com
"Le membre du Comité scientifique pour la vaccination, Said Afif, a déclaré à l'Agence Anadolu que le deuxième lot du vaccin britannique anti-Covid AstraZeneca fabriqué en Inde a atterri à l'aéroport Mohammed V de Casablanca.",AA.com
"Le Maroc avait reçu deux millions de doses du vaccin AstraZeneca le 22 janvier, et 500 000 doses du vaccin chinois Sinopharm, le 27 janvier. La campagne de vaccination avait démarré le 28 du même mois.",AA.com
"Le ministre marocain de la Santé, Khalid Ait Taleb a annoncé, en décembre dernier, que le Maroc avait approuvé la réception de 65 millions de doses des deux vaccins, AstraZeneca et Sinopharm",AA.com
"Le roi Mohammed VI a, en effet, émis une décision selon laquelle la vaccination contre le coronavirus est désormais gratuite pour tous les citoyens.",AA.com
"De nouveaux vaccins anti Covid-19 arrivent bientôt au Maroc. Après avoir réceptionné 2,5 millions de doses dans le cadre d’une vaste campagne de vaccination contre le nouveau coronavirus, le pays attend un nouvel arrivage imminent, un peu spécial. Contrairement aux deux précédents lots en provenance d’Inde et de Chine, celui-ci se distingue de par son origine. Estimées à 1.881.600 de doses du vaccin AstraZeneca, produites par la société sud coréenne SK Bioscience, les injections seront livrées au royaume, non pas par un pays, mais par une organisation internationale appelée Covax. Cette dernière est une plateforme mondiale qui vise à accélérer l’accès aux outils de lutte contre la Covid-19 (Accélérateur ACT). Elle est co-dirigée par la Coalition pour les innovations en matière de préparation aux épidémies (CEPI), l’Alliance du vaccin (GAVI) et l’Organisation mondiale de la santé (OMS)",leseco.ma
"Rappelons que le royaume a acquis les vaccins du britannique AstraZeneca et du chinois Sinopharm.",challenge.ma
"La vaccination est recommandée pour les personnes atteintes de comorbidités dont on sait qu’elles augmentent le risque de développer une forme sévère de COVID-19, notamment l’obésité, les maladies cardiovasculaires, les maladies respiratoires et le diabète.",organisation mondial de la santé
"Bien que des études supplémentaires soient nécessaires chez les personnes vivant avec le VIH ou présentant une maladie auto-immune, ou chez les personnes immunodéprimées, les sujets de cette catégorie appartenant à un groupe auquel la vaccination est recommandée peuvent être vaccinées après avoir été informés et conseillés.",organisation mondial de la santé
"La vaccination peut être proposée aux personnes qui ont déjà contracté la COVID-19 par le passé, mais celles-ci peuvent envisager de reporter leur vaccination contre la COVID-19 jusqu’à six mois après l’infection par le SARS-CoV-2, afin de permettre à d’autres personnes ayant besoin du vaccin de façon plus urgente de passer en premier.",organisation mondial de la santé
"La vaccination peut être proposée aux femmes qui allaitent si elles font partie d’un groupe auquel la vaccination est recommandée. L’OMS ne recommande pas l’arrêt de l’allaitement maternel après la vaccination.",organisation mondial de la santé
"La grossesse expose les femmes à un risque plus élevé de forme grave de la COVID-19, mais on dispose de très peu de données pour évaluer la sécurité du vaccin pendant la grossesse.",organisation mondial de la santé
"Les femmes enceintes peuvent recevoir le vaccin si les avantages de la vaccination chez une femme enceinte l’emportent sur les risques potentiels du vaccin.",organisation mondial de la santé
" les femmes enceintes à haut risque d’exposition au SARS-CoV-2 (par exemple les agentes de santé) ou présentant des comorbidités qui augmentent le risque de développer une forme sévère de la maladie peuvent être vaccinées en concertation avec leur dispensateur de soins de santé.",organisation mondial de la santé
"Les personnes ayant des antécédents de réaction allergique grave à l’un des composants du vaccin ne doivent pas être vaccinées.",organisation mondial de la santé
"Le vaccin n’est pas recommandé pour les personnes âgées de moins de 18 ans dans l’attente des résultats d’études complémentaires.",organisation mondial de la santé
"Dans une étude européenne publiée en avril 2020 par une cinquantaine de médecins ORL et chercheurs sur 1420 patients atteints d'une infection légère ou modérée au COVID-19,  les symptômes les plus couramment observés sont : les céphalées (70,3 %), la perte de l'odorat (70,2 %), l'obstruction nasale (67,8 %), la toux (63,2 %), l'asthénie (63,3 %), les myalgies (62,5 %), la rhinorrhée (60,1 %), la dysfonction gustative (54,2 %), les maux de gorge (52,9 %). La fièvre a quant à elle été signalée par 45,4% des patients.",sante.journaldesfemmes.fr
"Les premiers symptômes d'une infection Covid-19 sont le plus souvent peu spécifiques : maux de tête, douleurs musculaires, fatigue. Néanmoins "selon le début d'entrée dans la maladie, on peut prévoir ce qu'il va se passer dans les phases secondaires et notamment dans la phase inflammatoire,",sante.journaldesfemmes.fr
"Une infection à coronavirus peut entraîner un mal de gorge. Comme le rappelait (plus haut) le Pr Lacombe, parmi ses signes, des malades rapportent des angines.",sante.journaldesfemmes.fr
"C'était un symptôme inattendu. Plusieurs ORL et infectiologues français ont constaté la survenue de perte brutale de l'odorat ("anosmie") souvent associée à une perte du goût (agueusie) mais sans obstruction nasale, chez des patients suspects ou confirmés COVID-19",sante.journaldesfemmes.fr
"Urticaire, engelures... Les atteintes dermatologiques sont des manifestations décrites à partir du mois d'avril 2020 chez des malades du coronavirus. Les dermatologues ont d'abord été alertés par la survenue de taches rouges (érythème) sur le visage de patients infectés par le Covid-19",sante.journaldesfemmes.fr
"Il convient de rappeler quels sont les symptômes du CoVid-19. Comme l’explique le site du gouvernement, les symptômes principaux,  similaires à ceux de la grippe, sont :La fièvre ou la sensation de fièvre (frissons, chaud-froid) , La toux,Des maux de tête, courbatures,fatigue inhabituelle,Une perte brutale de l'odorat sans obstruction nasale, une disparition totale du goût,Une diarrhée" , www.doctissimo.fr
"Certains symptômes du SARS-CoV-2 moins courants peuvent toucher des malades. L'infection au coronavirus peut aussi causer : Une congestion nasale ; Une conjonctivite ; Des maux de gorge ; Des douleurs articulaires ; Des éruption cutanée ; Des nausées et vomissements." , sante.journaldesfemmes.fr
"Le coronavirus, à la différence de la grippe, a des symptômes moins spécifiques. Pour la grippe, la fièvre, les maux de tête, les douleurs musculaires, la fatigue, les éternuements et le nez bouché sont plutôt communs. Or, pour le coronavirus, la fièvre est très commune mais les autres signes varient d'un patient à l'autre. L'insuffisance respiratoire peut survenir en cas d'infections graves, alors qu'elle est rare pour la grippe. " , sante.journaldesfemmes.fr
"Pour le rhume, la fièvre, les maux de tête, les douleurs musculaires sont plutôt rares, alors que les éternuements, le nez bouché, l'écoulement nasal, et les maux de gorge sont communs. " , sante.journaldesfemmes.fr
"Le directeur général de la Santé Jérôme Salomon a expliqué dans un point presse donné le 20 mars que le conseil professionnel des spécialistes d’oto-rhino-laryngologie (ORL) observait chez les patients atteints de CoVid-19 une "recrudescence des cas d’anosmie brutale (perte d'odorat), qui correspond à la disparition brutale de l’odorat, sans obstruction du nez, sans écoulement et qui peut donc survenir de façon isolée"." ,  sante.journaldesfemmes.fr
"Cette perte d'odorat que l'on appelle anosmie, peut s'accompagner d'une perte de goût appelée agueusie, "surtout chez les sujets les plus jeunes", souligne un tweet du ministère de la Santé. Ce dernier invite les personnes en souffrant à demander un avis médical par téléphone "pour savoir si oui ou non un traitement spécifique est nécessaire"." , sante.journaldesfemmes.fr
"Dans d'autres maladies comme le rhume ou les sinusites, l'anosmie est le résultat d'un nez bouché. Ce n'est pas le cas pour une infection au SARS-CoV-2. Bon nombre de personnes atteintes du COVID-19 ont signalé une anosmie soudaine de l’odorat, puis un retour soudain et complet à la normale en une semaine ou deux. Leur nez n'était pas bouché. Des personnes ont aussi montré une absence de retour à la normale plusieurs semaines après la guérison.", sante.journaldesfemmes.fr
"Des scanners du nez et des sinus ont été réalisés chez des patients victimes d'une anosmie. Les examens ont révélé que la fente olfactive (la partie du nez responsable de la perception de l'odorat) était bloquée par un gonflement des tissus mous et par du mucus. Les médecins appellent cela le "syndrome de la fente olfactive". L'œdème bloquant le passage des cellules aromatiques serait provoqué par la réponse immunitaire, plus précisément par l’inflammation « globale » du corps provoquée par le virus, ce qui pourrait expliquer la disparition du symptôme une fois le virus éliminé. " ,  sante.journaldesfemmes.fr
"Cependant, quand l’inflammation est majeure, les neurones olfactifs peuvent aussi être endommagés, ce qui expliquera un retour plus lent de l’odorat, le temps pour les cellules de se reconstituer. Cette période est souvent l’objet d’odeurs modifiées, tant que le stock n’est pas totalement reconstitué." , sante.journaldesfemmes.fr
"À noter que cette perte d'odorat serait le signe d'un bon pronostic selon une étude menée par l'hôpital Foch à Suresnes, dans les Hauts-de-Seine. En effet dans les cas les moins sévères, l'anosmie concerne 70 à 85% des patients. Elle est plus rare dans les cas graves car elle est présente chez 10 à 15% des malades de cette catégorie. " , sante.journaldesfemmes.fr
"Les principaux symptômes digestifs associés au coronavirus sont : La perte d'appétit ; Les nausées ;Les vomissements ; La diarrhée ;Les douleurs abdominales. " , sante.journaldesfemmes.fr
"symptômes généraux :perte soudaine d’odorat sans congestion nasale, avec ou sans perte du goût,grande fatigue,perte d’appétit importante,douleurs musculaires généralisées (non liées à un effort physique),mal de tête " , quebec.ca
"symptômes respiratoires :toux (nouvelle ou aggravée),essoufflement, difficulté à respirer,mal de gorge,nez qui coule ou nez bouché " , quebec.ca
"symptômes gastro-intestinaux :nausées,vomissements,diarrhée,maux de ventre." ,  quebec.ca
"Maladie respiratoire émergente apparue en Chine fin 2019 avant de diffuser dans le monde entier, la covid 19 est causée par un coronavirus, le SARS-CoV-2." , mesvaccins.net
"Les coronavirus sont une grande famille de virus, qui provoquent des maladies allant d’un simple rhume (certains virus saisonniers sont des coronavirus) à des maladies graves comme le MERS-COV ou le SRAS.", mesvaccins.net
"Le virus identifié en janvier 2020 en Chine est un nouveau Coronavirus appelé SRAS-CoV-2. La maladie provoquée par ce Coronavirus a été nommée covid 19 par l’Organisation mondiale de la Santé - OMS." , mesvaccins.net
"Les signes les plus fréquents sont ceux d’une maladie virale respiratoire : fièvre, toux sèche et fatigue." ,  mesvaccins.net
"D'autres symptômes sont moins souvent rencontrés chez les patients atteints de covid 19: anosmie (perte de l'odorat) et agueusie (perte du goût), rhinite, conjonctivite, mal de gorge, céphalées, douleurs musculaires ou articulaires, éruption cutanée, nausées ou vomissements, diarrhée, frissons ou vertiges." ,  mesvaccins.net
"Une perte brutale de l'odorat (anosmie), associée ou non à une perte du goût (agueusie), est caractéristique de la maladie mais elle n'est pas toujours présente." , mesvaccins.net
"Des manifestations neurologiques, cognitives, cardiovasculaires, digestives, hépatiques, rénales, métaboliques, musculo-squelettiques, psychiatriques, dermatologiques sont également possibles, ainsi que la décompensation d’une maladie chronique." , mesvaccins.net
"Les tableaux cliniques sont très variés et vont des formes asymptomatiques aux formes graves se manifestant soit d'emblée, soit après une semaine par des symptômes traduisant l’installation d’un syndrome inflammatoire : dyspnée (difficulté à respirer), perte d’appétit, état confusionnel, douleur ou sensation d’oppression thoracique, fièvre. Ces signes rapidement évolutifs nécessitent une hospitalisation." , mesvaccins.net
"Dans les formes les plus graves, l'apparition d'un syndrome de détresse respiratoire aiguë peut entraîner la mort, notamment chez les personnes plus fragiles du fait de leur âge ou en cas de maladie chronique." , mesvaccins.net
"Les formes asymptomatiques ou peu symptomatiques sont les plus fréquentes." , mesvaccins.net
"La majorité des patients atteints de covid 19 relève donc d'une prise en charge en ambulatoire." , mesvaccins.net
"Dans de très rares cas, les enfants peuvent développer un syndrome inflammatoire grave (Pediatric inflammatory multisystem syndrom ou PIMS) quelques semaines après l’infection. En France, l’incidence des PIMS en lien avec la covid 19 a été estimée à 15,7 cas par million d’habitants dans la population des moins de 18 ans." , mesvaccins.net
"La transmission interhumaine se fait surtout par gouttelettes respiratoires ou aérosols émis lors de la parole, de la toux ou d'éternuements." , mesvaccins.net
"Une proportion importante de personnes infectées, notamment d'enfants, ne présente que peu ou pas de symptômes mais peut néanmoins transmettre la maladie. " , mesvaccins.net
"Les mesures d'hygiènes reposent d'abord sur le respect des mesures barrières : se laver les mains, éternuer et tousser dans son coude, utiliser des mouchoirs à usage unique, se saluer sans contact physique, respecter une distance d'au moins 2 mètres (nouvelle recommandation, au lieu d'un mètre auparavant) et porter un masque adapté lorsque c'est recommandé." ,  mesvaccins.net
"La COVID-19, un nouveau coronavirus
Le virus identifié en janvier 2020 en Chine est un nouveau coronavirus, nommé SARS-CoV-2. La maladie provoquée par ce coronavirus a été nommée COVID-19 par l’Organisation mondiale de la Santé - OMS. Depuis le 11 mars 2020, l’OMS qualifie la situation mondiale du COVID-19 de pandémie ; c’est-à-dire que l’épidémie est désormais mondiale." , gouvernement.fr
"Les coronavirus sont une famille de virus qui provoquent des maladies allant d’un simple rhume (certains virus saisonniers sont des coronavirus) à des pathologies plus sévères (comme les détresses respiratoires du MERS, du SRAS ou de la COVID-19)." , gouvernement.fr
"La COVID-19 peut se manifester par : la fièvre ou la sensation de fièvre (frissons, chaud-froid) ; la toux ; des maux de tête, courbatures, une fatigue inhabituelle ; une perte brutale de l’odorat (sans obstruction nasale), une disparition totale du goût, ou une diarrhée ; dans les formes plus graves : difficultés respiratoires pouvant mener jusqu’à une hospitalisation en réanimation voire au décès." , gouvernement.fr
"La maladie se transmet par ce qu’on appelle les gouttelettes : il s’agit de sécrétions invisibles qui sont projetées lors d’une discussion, d’éternuements ou en toussant. Les postillons correspondent aux gouttelettes visibles, mais la plupart des gouttelettes ne le sont pas. " ,  gouvernement.fr
"Un contact étroit avec une personne malade est le principal mode de transmission de la maladie : notamment lorsqu’on habite ou travaille avec elle, qu’on a un contact direct à moins d’un mètre lors d’une discussion, d’une toux ou d’un éternuement, sans mesures de protection. " , gouvernement.fr
"La maladie se transmet : par projection de gouttelettes (comme les postillons) contaminées par une personne porteuse : en toussant, éternuant ou en cas de contacts étroits en l’absence de mesures de protection (distance physique, mesures barrières, port du masque). Les gouttelettes contaminées sont inhalées par la personne saine, et déclenchent la maladie ; " , gouvernement.fr
"La maladie se transmet par contact direct physique (poignée de main, accolade, bise...) entre une personne porteuse et une personne saine. Le virus est ensuite transmis à la personne saine quand elle porte ses mains à la bouche " , gouvernement.fr
"La maladie se transmet par contact indirect, via des objets ou surfaces contaminées par une personne porteuse. Le virus est ensuite transmis à une personne saine qui manipule ces objets, quand elle porte ses mains à la bouche " ,  gouvernement.fr
"La maladie se transmet par l’air, essentiellement dans un espace confiné " , gouvernement.fr
"La meilleure des protections : les mesures barrières, les mesures de distanciation physique et l’aération régulière des pièces. " , gouvernement.fr
"La covid-19 est une infection des voies respiratoires due à un nouveau coronavirus découvert en 2019. Elle est provoquée par le virus SARS-CoV-2 et entraîne un nombre important de symptômes qui diffère d’un patient à l’autre. D’autre part, près d’un quart des personnes contaminées par le coronavirus ne présente aucun symptôme. L’équipe de Qare rappelle quels sont les symptômes les plus fréquents et que faire en cas d’infection au coronavirus. " , qare.fr
"Voici la liste des symptômes rencontrés par des personnes infectées par la Covid-19 :de la fièvre ;une fatigue importante ;une toux sèche ;des difficultés respiratoires ;une douleur thoracique ;des maux de gorge ;des courbatures ;des diarrhée ;une conjonctivite ;des maux de tête ;une perte de l’odorat ;une perte de goût ;des éruptions cutanées. " , qare.fr
"Ces symptômes n’apparaissent pas tous en même temps et ils s’apparentent souvent à d’autres maladies hivernales comme le rhume, la grippe, la bronchite. C’est pourquoi il est recommandé de téléconsulter et de passer le test PCR Covid-19 pour recevoir le bon diagnostic et éviter de transmettre le virus." , qare.fr
"Le mal de gorge est un symptôme qui est plutôt fréquent en cas d’infection au coronavirus, mais celui-ci est surtout lié à la toux. À la différence de l’angine, ce mal de gorge n’est pas dû à un gonflement des amygdales qui Save entraîne des douleurs à la déglutition. Le fait de tousser irrite la gorge et donne par conséquent mal à la gorge. Il est possible de soulager ce symptômes en suivant les recommandations d’un médecin." , qare.fr
"Dans la liste des symptômes moins fréquents de la Covid-19, on retrouve :céphalées ;agueusie (perte soudaine du goût) ;anosmie (perte soudaine de l’odorat) ;troubles digestifs  ;éruptions cutanées de type urticaire ;engelures ou décoloration aux extrémités ; conjonctivite, irritation des yeux. " , qare.fr
"L’infection à covid-19 peut entraîner des maux de tête inhabituels chez certains patients. Ils peuvent être plus intenses. Dans certains cas, ils peuvent même s’apparenter à des migraines. Les vertiges font également partie des symptômes rares qui peuvent toucher les patients. Quoiqu’il en soit ces signes de la covid-19 sont rarement isolés et s’accompagnent souvent d’autres manifestations plus classiques de l’infection." , qare.fr
"La maladie à coronavirus (COVID19) est une maladie infectieuse due à un coronavirus qui a été découvert récemment. "  , organisation mondiale de la santé
"La plupart des personnes infectées par le virus responsable de la COVID19 présenteront une maladie respiratoire d’intensité légère à modérée et se rétabliront sans avoir besoin d’un traitement particulier. Les personnes âgées et celles qui ont d’autres problèmes de santé, tels qu’une maladie cardiovasculaire, un diabète, une maladie respiratoire chronique ou un cancer, ont plus de risques de présenter une forme grave. " ,  organisation mondiale de la santé
"La meilleure façon d’empêcher et de ralentir la transmission est d’être bien informé à propos du virus de la COVID19, de la manière dont il se propage et de la maladie qu’il provoque. Il est possible de se protéger et de protéger les autres contre l’infection en se lavant les mains fréquemment à l’eau et au savon ou avec une solution hydroalcoolique, et en évitant de se toucher le visage.   " , organisation mondiale de la santé
"Le virus responsable de la COVID19 se propage principalement par l’intermédiaire des gouttelettes de salive ou des sécrétions nasales lorsqu’une personne infectée tousse ou éternue. Il est donc important d’appliquer également les règles d’hygiène respiratoire " , organisation mondiale de la santé
"Le coronavirus 2019 (que l'on appelle aussi Covid-19 ou SARS-CoV-2) est une maladie infectieuse causée par le coronavirus SARS-CoV-2 appartenant à la très large famille des Coronaviridae. Ces virus sont en constante mutation et évolution. C'est au cours de l'une de ces mutations qu'il est devenu capable d'infecter l'homme." , passeportsante.net
"Les coronavirus appartiennent à une famille de virus, pouvant être responsable chez l'homme, d'infections diverses allant du rhume banal à l'infection pulmonaire sévère, avec détresse respiratoire aiguë." , passeportsante.net
"Les coronavirus sont en constante mutation et de temps en temps, l'un d'entre eux se révèle être capable d'infecter l'homme, ce qui est le cas du Sars-CoV-2. La personne infectée peut alors en contaminer d'autres et ainsi de suite. Les déplacements des hommes partout dans le monde facilitent grandement la propagation du virus dans d'autres pays." , passeportsante.net
"Les tests antigéniques sont réalisables dans les officines volontaires, chez les médecins généralistes et dans les laboratoires. D'autres professionnels de la santé sont également habilités à réaliser le prélèvement nasopharyngé, comme les chirurgiens-dentistes, les sage-femmes, les masseurs-kinésithérapeutes ou les infirmiers." , passeportsante.net
"Si le résultat est positif, le patient doit s'isoler et contacter son médecin traitant. En revanche, si le test antigénique est négatif, il est inutile de confirmer le résultat par un test RT-PCR, sauf pour les personnes à risques de développer une forme sévère de Covid-19." , passeportsante.net
"Si le diagnostic de SARS-CoV-2 est négatif. Il n'y a rien à faire" , passeportsante.net
"Tout le monde peut être infecté par le Sars-CoV-2 car ce virus étant nouveau, notre système immunitaire ne le reconnaît pas et ne peut nous en prémunir." , passeportsante.net
"Pour rappel, la Covid-19 se transmet essentiellement par les gouttelettes émises lors d’une discussion, d’un éternuement ou même d’une toux. Par conséquent, les gestes barrière doivent être appliqués, comme se tenir à bonne distance les uns des autres, porter un masque ou se laver régulièrement les mains à l'eau savonneuse. La Covid-19 peut être transmise également par des surfaces contaminées. Il est donc conseillé de les nettoyer à l'eau de Javel ainsi que les autres objets susceptibles d'être souillés, comme les interrupteurs ou les poignées de porte. " ,  passeportsante.net
"La prévention contre le coronavirus est la même que pour la grippe et la gastro-entérite. Il est ainsi conseillé De se laver les mains régulièrement avec de l'eau et du savon, en frottant bien entre les doigts pendant au minimum vingt secondes et en rinçant abondamment." , passeportsante.net
"D'éviter de s'embrasser ou de serrer la main pour se dire bonjour." ,  passeportsante.net
"Le coronavirus responsable de la crise sanitaire actuelle est apparenté au syndrome respiratoire aigu sévère (SARS-CoV). Il a ainsi été désigné comme coronavirus 2 du syndrome respiratoire aigu sévère (SARS-CoV-2)." , vie-publique.fr
"D'origine animale, le SARS-CoV-2 se transmet aussi d’homme à homme. La maladie COVID-19 se transmet par voie aérienne via les gouttelettes projetées en toussant ou en éternuant, par contacts directs avec des sécrétions ou liquides biologiques, ou encore par l’intermédiaire d’un objet contaminé." , vie-publique.fr
"Les coronavirus se transmettent d'homme à homme lors de contacts rapprochés (se toucher ou se serrer la main par exemple) et par voie aérienne en toussant ou en éternuant. Toucher un objet ou une surface avec le virus dessus, puis toucher la bouche, le nez ou les yeux avant de se laver les mains peut aussi transmettre le coronavirus. Enfin, plus rarement la contamination peut se faire par contact fécal." , sante.journaldesfemmes.fr
"Pour réduire son risque d'infection par un coronavirus, il est conseillé de se laver les mains régulièrement avec de l'eau et du savon pendant au moins 20 secondes (sans oublier les solutions hydro-alcooliques très pratiques quand on ne peut pas se laver les mains)," , sante.journaldesfemmes.fr
"éviter de se toucher les yeux, le nez ou la bouche quand les mains ne sont pas lavées," , sante.journaldesfemmes.fr
"éviter les contacts avec des personnes malades,", sante.journaldesfemmes.fr
"Pour réduire son risque d'infection par un coronavirus, il est conseillé de porter un masque" , sante.journaldesfemmes.fr
"Les Coronavirus (Cpv) sont des virus issus de la famille des coronaviridae, dont la particularité est de posséder un génome à ARN très long (l’acide ribonucléique permet le transport du message génétique et la synthèse des protéines). Ces germes sont entourés d’une capsule de protéines en forme de couronne, d’où leur nom. " , doctissimo.fr
"Les coronavirus peuvent être responsables de plusieurs maladies respiratoires et digestives chez plusieurs mammifères. Chez l’humain, ces infections peuvent être : Asymptomatiques ; Responsables de pathologies bénignes comme un rhume ou des syndromes grippaux ; Responsables de complications respiratoires telles que la pneumonie chez les patients immunodéprimés ou les nourrissons , Responsables de syndrome respiratoire grave entraînant des épidémies. " , doctissimo.fr
"Ces virus se transmettent par : Voie aérienne ; Au contact de sécrétion ; Au contact d’objets contaminés." , doctissimo.fr
"Le virus se transmet par contact direct avec les gouttelettes respiratoires produites par une personne infectée (lorsqu’elle tousse ou éternue) et au contact de surfaces contaminées par le virus. Le virus de la COVID-19 peut survivre sur les surfaces pendant plusieurs heures, mais de simples désinfectants peuvent le tuer." , unicef.org
"Les symptômes peuvent inclure de la fièvre, de la toux et un essoufflement. Dans les cas les plus graves, l’infection peut provoquer une pneumonie ou des difficultés respiratoires. Plus rarement, la maladie peut être mortelle. " , unicef.org
"Ces symptômes sont comparables à ceux de la grippe (influenza) ou d’un rhume banal, des maladies beaucoup plus courantes que la COVID-19, d’où la nécessité de procéder à des examens afin de confirmer qu’une personne est bien atteinte de la COVID-19. Dans tous les cas, il est important de se rappeler que les principales mesures de prévention restent les mêmes : il convient de se laver fréquemment les mains et d’observer une hygiène respiratoire (se couvrir la bouche et le nez avec le pli du coude ou un mouchoir en cas de toux ou d’éternuement, puis jeter le mouchoir dans une poubelle fermée). Par ailleurs, n’oubliez pas qu’il est possible de se faire vacciner contre la grippe, donc assurez-vous que votre enfant et vous êtes à jour dans vos vaccins" , unicef.org
"Voici quatre précautions que votre famille et vous pouvez prendre pour éviter l’infection :Lavez-vous fréquemment les mains avec de l’eau et du savon ou avec un désinfectant pour les mains à base d’alcool ; Couvrez-vous la bouche et le nez avec le pli du coude ou un mouchoir lorsque vous toussez ou éternuez ; Évitez tout contact rapproché avec des personnes présentant des symptômes comparables à ceux d’un rhume ou de la grippe ; Consultez un médecin en cas de fièvre, de toux ou de difficultés à respirer" , unicef.org
"Les tests sérologiques permettent de rechercher si une personne a développé une réaction immunitaire après avoir été en contact avec le virus. Ces tests détectent la présence d'anticorps au moyen d'une prise de sang. Actuellement, cette catégorie de tests est encore en phase d'évaluation, notamment pour déterminer leur fiabilité et leur capacité à détecter l’existence d’une immunité contre le virus. Dans l’attente de l’évaluation et de la validation de ces éléments, les tests sérologiques ne sont pas recommandés pour le dépistage." , sante.fr
"Les tests virologiques (RT-PCR) permettent de déterminer si une personne est porteuse du virus au moment du test grâce à un prélèvement par voie nasale. C’est le seul test fiable et recommandé pour le dépistage." , sante.fr
"Les tests antigéniques de diagnostic rapide (également appelés tests de diagnostic rapide ou TDR) détectent les protéines virales (connues sous le nom d’antigènes). Des échantillons sont prélevés dans le nez et/ou la gorge à l’aide d’un écouvillon. Ces tests sont meilleur marché que les tests PCR et donnent le résultat plus rapidement, mais ils sont généralement moins fiables. Ces tests sont plus efficaces lorsque le virus circule beaucoup dans une communauté et lorsque l’échantillon est prélevé au moment où la personne est la plus contagieuse." , organisation mondiale de la santé
"Le test RT-PCR est une technique non invasive qui permet de réaliser une PCR (réaction en chaîne par polymérase) à partir d'un échantillon d'ARN.  "Il nécessite un prélèvement nasopharyngé par écouvillonage : des cellules nasales profondes sont prélevées à l’aide d’un écouvillon (une sorte de long coton-tige) que l’on insère dans les narines, jusqu’à 15 cm environ", précise le Dr François Blanchecotte, président du Syndicat des biologistes. " , santemagazine.fr
"L'opération ne prend que quelques secondes et peut être plus ou moins douloureuse. Il s’agit ensuite d'extraire l'ARN (acide rubonucléique) appartenant au coronavirus SARS-CoV-2 contenu dans le prélèvement, puis de le transformer en ADN. Ce fragment d'ADN sera dupliqué jusqu'à en obtenir une quantité suffisante pour que le coronavirus soit détecté de façon certaine. Si, à la fin de ce processus, aucun ADN de SARS-CoV-2 n'est détecté, le résultat du test est négatif." , santemagazine.fr
"Les test antigéniques sont autorisés et remboursés pour le diagnostic de la Covid-19 (arrêté publié le 16 octobre au Journal officiel). Ce type de test virologique permet de détecter la présence de protéines du coronavirus, les antigènes, pour déterminer si une personne est porteuse du virus au moment où elle se fait prélever. Les tests antigéniques s’apparentent à un test de grossesse. Ils ont la taille et la forme d’une carte de crédit et s’accompagnent d’un écouvillon pour le prélèvement nasopharyngé (comme pour les tests RT-PCR). Le résultat est disponible en 15-30 minutes seulement. " , santemagazine.fr
"Les tests antigéniques peuvent être réalisés au sein des laboratoires de biologie médicale,  en pharmacies et chez les médecins généralistes (arrêté paru le 26 octobre). De nombreux professionnels sont habilités à réaliser ces tests : médecins, chirurgiens-dentistes, sages-femmes, pharmaciens, masseur-kinésithérapeutes, infirmiers." , santemagazine.fr
"Les coronavirus (surnommés CoV) sont une famille de virus plus ou moins sévères : selon le site du gouvernement, ils peuvent provoquer de simples rhumes ou des pathologies plus lourdes telles que le syndrome respiratoire du Moyen-Orient (MERS) et le syndrome respiratoire aigu sévère (SRAS). Aujourd’hui, on en connaît six espèces. Le nouveau coronavirus découvert en 2019 a été baptisé SARS-CoV-2 et la maladie qu’il entraîne, CoVid-19." , doctissimo.fr
"Le SARS-CoV-2 a été découvert pour la première fois au mois de décembre 2019 dans la ville chinoise de Wuhan, dans la province de Hubei. Les experts s’accordent à dire que la source de ce virus est animale : les premiers cas identifiés s’étaient en effet tous rendus au Huanan Seafood Market, un marché de poissons et de fruits de mer où étaient également vendus des animaux vivants." , doctissimo.fr
"Le mode de transmission principal du coronavirus est celui des postillons, des gouttelettes de salive expulsées par une personne positive au virus lorsqu'elle tousse ou elle éternue, chante ou parle. Le gouvernement explique que "l'on considère qu’un contact étroit avec une personne malade est nécessaire pour transmettre la maladie : même lieu de vie, contact direct à moins d’un mètre lors d’une toux, d’un éternuement ou une discussion en l’absence de mesures de protectio" , doctissimo.fr
